Location,Date,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,Soil_Moisture_Percent,Pesticide_Use_kg_per_ha,Yield_tons_per_ha
Region_C,2020-08-29,Soybeans,22.131499980307105,157.85144344750043,,4.57384549554732,4.761519252535516
Region_D,2020-08-30,Rice,24.878227038695087,0.4451398836142618,55.62888768508198,2.7183063724513703,2.8328109152224945
Region_A,2020-08-31,Rice,35.71135179305932,306.44114969520433,37.26006918170696,1.9857017764202198,2.767031100876241
Region_C,2020-09-01,Rice,33.637715850503554,56.47749272183766,37.56616020624982,0.9806031680106364,4.596069907477398
Region_B,2020-09-02,Soybeans,27.18161834837016,88.1496508219185,37.00161803725119,4.790312957219427,3.92532130833011
Region_A,2020-09-03,Corn,25.190017390841,17.450887925246032,59.04136589573007,0.7710212520513385,1.9550626533232414
Region_A,2020-09-04,Corn,25.600156633591308,0.7209364869005761,56.25958915362063,1.839426249057262,2.9606949855367297
Region_A,2020-09-05,Corn,28.06758986365208,66.94564392173503,62.18780233448134,1.8412979052650187,3.886382653848061
Region_C,2020-09-06,Soybeans,19.886037174007974,89.83194682467004,38.40954789599949,1.9418057876309671,4.337764221546589
Region_B,2020-09-07,Rice,23.713117312883274,67.4453301774047,42.95624488747095,1.2392907947258418,2.8207693468070447
Region_A,2020-09-08,Corn,16.657079630612053,7.707134085511084,24.83357450579209,4.024226439156637,0.5857440101830589
Region_D,2020-09-09,Soybeans,26.996115613026397,70.0050461802127,54.769344261182745,1.0512403788469515,4.0232231857370335
Region_A,2020-09-10,Corn,28.235979698513706,73.25016738640082,28.32220448732065,3.3570799661892328,2.279679310056024
Region_A,2020-09-11,Wheat,22.58406768850313,53.72631236659405,42.16775563762629,1.0573071201761786,1.4826612018775887
Region_C,2020-09-12,Corn,32.869933816450164,72.64648628462066,29.026974723671557,0.8174103691683046,0.6676740750158592
Region_C,2020-09-13,Corn,18.871171684988294,93.51463373394024,34.11133173261304,4.592432766586445,4.313980860197741
Region_B,2020-09-14,Rice,17.6781255989509,47.54464121564652,31.627375689502998,1.3555794484341757,3.6286174504049664
Region_D,2020-09-15,Soybeans,26.12225909279986,4.638928619745787,33.92124739324182,4.19562569551867,3.274343619287748
Region_C,2020-09-16,Rice,30.235491513060772,33.43519918938111,34.608772968510216,2.950838919982111,4.889024362962761
Region_A,2020-09-17,Rice,33.419638457289345,4.041489828716267,34.517312050749226,0.8503543382394632,4.137324683023072
Region_B,2020-09-18,Rice,22.7055786856553,26.173851741266763,48.33333911780307,4.799516861471304,5.1163000427219165
Region_A,2020-09-19,Rice,30.39340416715648,26.137023652531553,28.9513720693748,1.6113252514635164,2.1072645278330038
Region_A,2020-09-20,Rice,24.807457652496463,3.414469028677538,42.20541427013867,4.36840405408673,3.4654493760460365
Region_C,2020-09-21,Corn,24.136863500295902,21.448499864969033,52.179591523055585,1.2596450260305387,1.8832866250519857
Region_B,2020-09-22,Rice,29.41829968743336,5.882795243903625,34.86803635486604,4.342742969638338,3.2706176681445327
Region_D,2020-09-23,Rice,28.2616143920671,82.57428550377401,32.82081109252398,0.5595296580738229,3.2513841462333226
Region_D,2020-09-24,Soybeans,17.118039215078753,147.52649925309993,37.69475374819749,2.803012054562663,4.126613637263071
Region_C,2020-09-25,Wheat,32.38270174862948,3.7532316866227884,51.797252083607106,3.9624916073970056,3.545563881141898
Region_C,2020-09-26,Corn,31.900456770737257,155.18281170343428,41.94107630953358,4.706579828717525,4.123407138279916
Region_B,2020-09-27,Corn,21.872186492452354,36.967577469438055,34.68785705392401,4.5914096129291915,4.203440133138894
Region_D,2020-09-28,Corn,26.979017667187044,17.802733813930104,,4.1883119129644015,5.6549286773831415
Region_D,2020-09-29,Rice,27.470150931413695,3.998831236978604,28.977078501635766,4.496861073475868,3.1847033447138755
Region_D,2020-09-30,Rice,26.303368829119535,34.71982483856968,46.81359510442948,1.3964885862668441,2.558977299333621
Region_A,2020-10-01,Rice,22.2484742307729,79.11924450988089,44.08607307701767,1.7788293307027794,3.746083615316409
Region_D,2020-10-02,Soybeans,21.641883160309742,61.39389288918249,36.92191528861116,1.8003583621447632,2.6977199728604564
Region_A,2020-10-03,Wheat,24.872229645042772,2.576561474802323,31.61414201552769,2.1967426895076447,4.981960768436536
Region_B,2020-10-04,Rice,30.86364509629682,3.784791202912624,31.133190777165428,2.2699430167333494,3.2167819610547674
Region_A,2020-10-05,Wheat,27.71800077297216,25.781296560804385,45.348173363459104,2.9504989609460397,2.9344236321260095
Region_B,2020-10-06,Soybeans,23.14692833956947,17.498480469002452,52.28980502489062,1.2194589351489862,3.028684278848882
Region_D,2020-10-07,Corn,28.858493553241722,13.223304586627977,33.626922529712054,3.610609987036952,4.2184174234716405
Region_D,2020-10-08,Rice,10.757286896849623,16.495008922775583,44.58386703551484,1.2540494268702793,3.342253016768515
Region_B,2020-10-09,Wheat,30.743828501860516,81.35025155783579,19.129729813979313,1.8963881694704638,2.858333179869618
Region_C,2020-10-10,Wheat,16.301431106109504,132.4146297271714,34.153822693428005,2.765053087727693,5.165351917623531
Region_B,2020-10-11,Rice,23.18779529298434,25.96832420887668,39.68941067129098,4.083982526855648,2.64383015933825
Region_C,2020-10-12,Corn,19.401650526869282,118.28210341214451,30.903165830181663,3.827611549574273,3.5355660740329937
Region_A,2020-10-13,Corn,18.526592621395473,19.39322320286248,30.63493625210404,3.40490460384735,4.15230615161023
Region_A,2020-10-14,Corn,30.804133936892597,32.354894299476214,33.322204435311136,1.2009796726107658,1.8686648895829268
Region_A,2020-10-15,Soybeans,22.661493993440544,12.81104354863943,42.921927283263734,2.9617040552700997,3.980260501405925
Region_D,2020-10-16,Wheat,26.73251940865358,51.14872309857723,38.12670981593625,0.8935092580994846,2.4448923245195506
Region_A,2020-10-17,Wheat,24.76539710560408,193.1166983988161,17.617687666750278,2.1981342955849286,4.322782780834002
Region_C,2020-10-18,Wheat,27.385204136115608,46.2530912905048,18.792998473649337,2.360824386304816,2.537348988081024
Region_A,2020-10-19,Soybeans,25.384109455301278,22.143871430334208,33.931348221428244,0.6791514775058922,4.192769031848861
Region_B,2020-10-20,Wheat,18.58503887905715,52.18028092377419,44.57686586053552,1.7329464476148733,4.6058330662947125
Region_B,2020-10-21,Soybeans,29.9813340972357,6.557892212615533,12.524951572747653,4.800422602699202,4.361436525632805
Region_D,2020-10-22,Corn,22.531217084193436,109.75792178331531,35.002698238483696,4.791346735233603,3.7513166482381024
Region_B,2020-10-23,Rice,17.217090506701247,34.96670911016173,34.73752143482579,2.0854717441364268,3.2686990570703007
Region_C,2020-10-24,Wheat,22.859424195170437,29.832770595305092,53.88337778208448,0.6939504902674583,2.923580423665156
Region_A,2020-10-25,Wheat,32.503798953171554,44.07813802699802,36.149781882871366,1.305927226976817,4.971034690817104
Region_D,2020-10-26,Corn,29.251108710567465,49.012652657591346,43.829889847409284,2.264980070450931,2.800504779832357
Region_A,2020-10-27,Rice,23.256739327960705,3.7240993627832486,41.41257140087463,4.765008640861534,2.462933926430004
Region_A,2020-10-28,Soybeans,23.253711478407855,57.382336476218995,18.694335201927995,1.135395785917332,4.16536893503283
Region_C,2020-10-29,Rice,23.391824743913087,13.849088294575523,47.682072166317376,3.9358212965069552,2.7038631968135047
Region_B,2020-10-30,Corn,35.383739917804206,62.579893063476675,,0.9890714271861143,2.549936502533873
Region_B,2020-10-31,Corn,26.909677261157768,86.44903569908595,45.0826863967459,4.915659098260746,2.0563957378302353
Region_A,2020-11-01,Rice,27.150208235955347,81.47144729977397,79.26237706436326,2.2172742459911072,3.017090160539482
Region_D,2020-11-02,Soybeans,30.15141727015921,40.20404515374513,19.158870605014116,3.9885554250457522,3.417284976103507
Region_B,2020-11-03,Soybeans,26.193945795132567,36.71615900233151,57.24696649761108,2.041659872650093,3.743091727660699
Region_D,2020-11-04,Wheat,23.704789270896484,7.708631748212545,37.12552480599644,3.324509947214639,4.4513062442994835
Region_B,2020-11-05,Soybeans,24.01825075457511,74.65972538187141,42.873289044030095,1.3640723813301654,4.026897923665794
Region_D,2020-11-06,Rice,24.641993702929682,15.832163455430326,39.54487754698758,1.1570945868363314,3.30912778044682
Region_C,2020-11-07,Corn,24.813888817450792,34.327988544986134,35.757636666019565,4.721288628056591,3.30180432362028
Region_D,2020-11-08,Wheat,28.6381477181849,16.722899833187103,34.30167071761241,4.6294127505699505,4.0101574689151835
Region_C,2020-11-09,Wheat,25.259729429036497,7.18360974536481,43.29508735573009,4.49361023095797,4.772570162928569
Region_C,2020-11-10,Corn,28.663200386077897,49.65287867379612,24.828263033283207,3.3144505257496704,3.6263141994832
Region_D,2020-11-11,Soybeans,24.59641709945709,2.7931879862958184,47.50579167521766,4.137206950473252,3.030869145789591
Region_C,2020-11-12,Corn,25.393175951580453,69.04449639590402,35.83805595114746,0.810666216101187,2.5071339989144548
Region_A,2020-11-13,Soybeans,15.008996577339461,19.105996627694825,28.699306609596423,2.006550688508056,2.0547947355877745
Region_C,2020-11-14,Corn,29.58163837351241,0.006735103820133686,,1.911664061407203,4.166269672043523
Region_B,2020-11-15,Rice,26.732442379489964,35.78284564022226,52.571492168625724,3.3604039487867596,4.077978523639557
Region_D,2020-11-16,Soybeans,29.99005054929826,2.399249618062609,34.64664912983777,2.1018099806178823,4.077363525106661
Region_A,2020-11-17,Rice,10.518723109031553,16.159905495488985,43.5845361820962,1.1682805173965636,3.371340553647944
Region_D,2020-11-18,Wheat,35.44187352390364,61.37512127966615,32.69043724284526,3.1841018393609466,4.906934745891751
Region_B,2020-11-19,Corn,24.302051859224132,3.237040232941339,47.5792184992362,4.164727643010867,3.0158815054151824
Region_B,2020-11-20,Wheat,30.540914083687582,91.42277821073932,46.85507738790204,2.2195557250698794,4.455269237207205
Region_B,2020-11-21,Wheat,19.800470364372345,0.19136185981980283,58.486088332964115,1.0952092179431676,3.461257105010457
Region_C,2020-11-22,Wheat,28.06386952531285,14.172808654574776,38.244360545007844,1.3850968879077037,2.8916492353206626
Region_C,2020-11-23,Wheat,19.73292218413172,67.5278423155552,46.686548047579066,1.568674873262228,4.0925303073177615
Region_D,2020-11-24,Corn,21.881155196520975,19.009619755987487,,1.849539168475413,3.9096361186839936
Region_D,2020-11-25,Wheat,34.570156769333934,5.373269137189675,52.95871781863014,3.392577817278391,3.856972759266926
Region_A,2020-11-26,Corn,24.046587996183266,22.3326333782404,32.8116761239127,3.2042546804197354,3.5812784220561986
Region_A,2020-11-27,Corn,26.087164365898616,15.762481924437802,47.45005312877281,3.632359377051676,3.462106918283169
Region_D,2020-11-28,Rice,29.35033865344377,92.48380685685146,38.053027038833186,2.1312589303918092,5.8883719928704386
Region_C,2020-11-29,Soybeans,27.47840943986302,18.796377264691987,39.358118228915025,4.207989433459902,4.684256645196173
Region_B,2020-11-30,Soybeans,25.752094525717883,77.77885788656754,40.91752484448373,1.4183944752009212,4.222826894985512
Region_D,2020-12-01,Corn,26.824805012331126,111.22204538520141,42.52240396426677,2.6106833638316926,3.611799158203388
Region_A,2020-12-02,Rice,37.01707792619138,28.44193362716482,38.83770956878042,4.104224246936436,4.507157200596669
Region_C,2020-12-03,Corn,24.711906014832074,120.36570365805983,42.147131831705266,1.3107139147967866,4.017994776391452
Region_D,2020-12-04,Corn,26.005495233574837,23.6859705279758,55.781180575621846,0.9943840118335232,3.5262047527740354
Region_D,2020-12-05,Corn,30.25327198003806,166.3208476084358,49.85449685615218,4.476577854595954,3.1964356747340847
Region_C,2020-12-06,Rice,30.52762966478992,4.6765120906180755,48.69154592496896,2.0431834824163815,3.4190826623373116
Region_D,2020-12-07,Soybeans,30.9351515278019,58.080682232999415,35.444604739761296,3.577415562090644,0.32957426412194435
Region_C,2020-12-08,Rice,28.19365111014592,34.042558411557664,31.10759171771676,0.6140687191877232,3.710600839297642
Region_B,2020-12-09,Wheat,19.284975436347583,24.522465688125656,49.55300558237753,3.6052109978425233,3.0115239198896404
Region_C,2020-12-10,Rice,33.16715766150548,50.080433370266384,48.760467925297945,1.9224559019613674,5.092669998282884
Region_C,2020-12-11,Rice,19.26827303490656,60.84565713175621,54.72670675750982,0.7508338411434878,3.5193440708117545
Region_C,2020-12-12,Rice,26.513177326195166,0.21864082458732062,33.9601937403077,3.2441574269665265,2.3110365804650383
Region_D,2020-12-13,Rice,21.22862074990321,9.13326611856045,37.70451344639653,1.5836171723292796,3.4501198458718823
Region_D,2020-12-14,Soybeans,24.679308267035037,62.421676563433316,23.60515837474566,2.24063258923346,2.453878914937496
Region_C,2020-12-15,Wheat,26.6438120515174,54.88844425837362,36.07528893939127,0.8626136552893111,3.9734074157124666
Region_D,2020-12-16,Soybeans,26.606786077251364,169.13964705202707,49.96570510579447,1.162234629927254,3.7909473643394853
Region_A,2020-12-17,Soybeans,27.109603771176424,71.57249288783703,35.33504620771802,1.8408975597312969,4.457839631108268
Region_A,2020-12-18,Rice,33.06855634529323,150.56535441884395,46.40479795200824,0.9039177525207072,2.7091182083054344
Region_D,2020-12-19,Corn,27.2676715075699,60.62386014385437,38.094968940021886,4.598718191088419,3.534008096228147
Region_D,2020-12-20,Corn,23.779216823546758,17.69481245016324,43.24057028221561,0.5272116943279028,2.1349782045733647
Region_C,2020-12-21,Soybeans,29.820435841441785,5.566968910601795,28.523086101843326,2.6773709848894014,4.201494781924715
Region_B,2020-12-22,Soybeans,30.947352444623203,76.12262880572403,40.852094496339014,1.0546135615964816,4.018871180440122
Region_D,2020-12-23,Rice,18.86196092431504,51.662189872601246,10.088640290992767,1.8845559026507683,3.9958050210275706
Region_A,2020-12-24,Soybeans,27.98700034924929,2.4692827225770997,38.13103841838015,4.6672680191821945,3.5016190313569413
Region_C,2020-12-25,Rice,28.50586371155449,22.318297935387854,,1.2276254897329408,3.914772890788791
Region_D,2020-12-26,Corn,23.51218248320004,157.09552562720572,52.059945165468164,4.846245438732497,5.104339108308596
Region_A,2020-12-27,Corn,31.878534066558096,34.697489699417524,47.774073527645115,1.4260746964523978,3.214905742957986
Region_A,2020-12-28,Wheat,24.249722064837368,28.34591875362745,44.66670981966081,3.8370474881007333,3.6386451837100844
Region_B,2020-12-29,Corn,25.627882267357712,30.596759852499943,55.2100622715938,2.960047692037903,2.4138737008185904
Region_C,2020-12-30,Soybeans,24.13464087858065,11.71545296262979,30.510834791751627,4.480154274185416,2.6317390384016677
Region_C,2020-12-31,Corn,25.077895237907338,22.999272627958508,57.473631979155584,2.992969649764089,3.5978132930933073
Region_B,2021-01-01,Rice,19.518624565523993,23.086954222601868,49.32191564260385,2.905516486203389,4.603933546701907
Region_B,2021-01-02,Corn,17.79974558702853,2.6887670368048906,37.63444712781054,1.3795610016577995,3.2437191757484274
Region_C,2021-01-03,Wheat,,72.9577985806525,51.35620147182944,1.2480321292324643,3.264083470687876
Region_C,2021-01-04,Corn,20.76519325840836,26.93592113318849,28.937064875883657,4.6242011800198135,3.093114755495625
Region_D,2021-01-05,Rice,20.043038252718464,86.3491419891449,,1.9752718948251533,2.965243329155677
Region_D,2021-01-06,Rice,14.233049431981426,94.97213438694287,33.914102767603,2.1743701473330317,3.7949714557088217
Region_B,2021-01-07,Soybeans,21.805191261552487,11.912482217703124,34.71022291935985,3.9192064629277477,2.0027423548213554
Region_D,2021-01-08,Corn,18.38455103296251,53.552796173565476,29.43442357239747,2.024705670902633,4.780939576666728
Region_A,2021-01-09,Rice,33.21007580068185,31.95964288803716,52.23083067095325,4.784281009875512,2.8345777018705394
Region_D,2021-01-10,Wheat,30.04908544671317,106.07852696511799,37.41145599630168,3.8206749604946015,4.221903485438141
Region_D,2021-01-11,Soybeans,21.559248274111383,12.150777348314861,43.525049683568795,3.18843159158039,2.230001402606124
Region_A,2021-01-12,Wheat,36.26217902672154,56.63118891917224,34.29648633586319,4.464028222451386,4.168840130546219
Region_B,2021-01-13,Corn,29.90882743495797,46.793064892154504,21.79396699451483,0.7232265875726724,4.171944607814497
Region_A,2021-01-14,Corn,23.37584308245689,17.49925976950795,42.70057358391422,1.6567821148514392,3.8842020720058965
Region_D,2021-01-15,Corn,12.502971425632134,7.343912124034377,20.87745024580223,2.592663503994095,2.5055714782002076
Region_B,2021-01-16,Soybeans,36.45471286295371,52.72590817927142,39.31365953914531,1.5214034276218447,3.749548189598077
Region_D,2021-01-17,Rice,18.05213766618202,67.08468768927355,26.316849611671895,3.847573342859684,2.3169438152656108
Region_A,2021-01-18,Soybeans,16.773006265215542,18.96263453300884,59.872759992308076,4.636436139741763,3.2472367449038146
Region_A,2021-01-19,Wheat,30.112852160048202,51.75830313402491,49.113627221747215,2.406965539689155,4.529413100955326
Region_D,2021-01-20,Soybeans,37.19876203169636,25.137161029068373,41.05753791271481,2.039596700503527,4.2967019270707425
Region_C,2021-01-21,Wheat,31.92136409255259,62.44970854163753,52.63706677654669,4.826978294619048,3.515182942540433
Region_C,2021-01-22,Soybeans,27.819545600261797,11.10815628530355,31.536840225342644,2.501835947723934,2.525193424077158
Region_A,2021-01-23,Rice,27.97377170832643,110.46156976364958,45.43479378670093,2.7007178020217744,4.145587712174193
Region_A,2021-01-24,Wheat,29.26707779390154,16.942424636730937,41.99810433718714,2.082424425538574,3.5193812376980254
Region_C,2021-01-25,Corn,28.794642948933827,22.926365759416946,42.6402008133367,4.592968128554623,1.1796844017695767
Region_C,2021-01-26,Corn,26.405957119846878,2.9923811421853044,52.723535001067674,3.0602996747683284,4.282629826316518
Region_D,2021-01-27,Soybeans,25.52100551975938,5.911718817835568,47.32492102779802,3.929785642317401,3.475767166130308
Region_D,2021-01-28,Corn,24.687034360502388,36.269254399420305,42.887236628250236,4.153130232578988,4.702451247983072
Region_C,2021-01-29,Wheat,21.23017705566662,15.57092336128623,23.451125637717038,2.0383206886276617,2.4047294811571955
Region_D,2021-01-30,Corn,23.59662461566613,90.23622538735032,30.399537047205364,2.45162449094171,0.3232961868039994
Region_D,2021-01-31,Rice,16.535215929023074,0.7401202847220854,38.77291066404276,4.318122984828191,3.779083858345185
Region_B,2021-02-01,Rice,24.50830186602625,23.82878278273536,40.93372374276651,2.134649082541146,3.7915636766819727
Region_D,2021-02-02,Soybeans,20.057044464245415,20.57508056708215,28.69796275326076,4.072708100533331,1.809328372393548
Region_A,2021-02-03,Wheat,19.482053413921143,0.9758425834938557,64.11676675578421,4.734465451584967,2.5215004541333936
Region_D,2021-02-04,Rice,25.899470755767393,6.640491165229435,55.16394055253573,3.3044466788060314,6.255217743719902
Region_D,2021-02-05,Rice,31.960011431722997,26.691295273787276,46.021183203924835,3.8373227935335,3.1943893858461965
Region_C,2021-02-06,Wheat,29.591583030011563,33.9488609616996,40.72036861283745,4.1229379041851075,4.2309589763762165
Region_A,2021-02-07,Corn,17.147496981884114,25.900044161986095,37.87791030098848,4.3026784200348915,2.8493401726316163
Region_D,2021-02-08,Corn,20.051859317148313,37.85098187566613,30.480815399777644,2.2777400203555818,1.4096971011468433
Region_D,2021-02-09,Soybeans,29.70385593994108,45.20966939817584,40.774805185188626,0.7306855662919918,3.3297417532040945
Region_B,2021-02-10,Corn,20.087563032308452,0.4986695229076359,42.57752540142751,2.308443220565328,3.2343954397138948
Region_D,2021-02-11,Wheat,23.876834250014877,31.189933498330944,27.582394245183757,3.531903034028404,3.1001217613316285
Region_D,2021-02-12,Rice,27.75026049512276,165.52111105048192,43.341764172448976,2.5265767360135674,3.3853591644936074
Region_B,2021-02-13,Corn,20.158277725681824,36.59775607924128,38.44740951175251,3.8703341788717935,3.7642682716456366
Region_C,2021-02-14,Soybeans,25.5268775307298,56.589160661194825,20.92192442122609,2.1064209326089873,3.3498830487461935
Region_D,2021-02-15,Corn,18.329872525408977,18.688428984494017,31.39614989220498,3.356348634968133,2.2359938320526362
Region_B,2021-02-16,Wheat,21.99316178024393,74.35910653354988,35.863944665783556,1.3388891218428856,3.986184791561939
Region_A,2021-02-17,Soybeans,26.598909670712686,74.122971324484,58.8768765734019,3.8721624649023063,1.5506282446775768
Region_C,2021-02-18,Corn,17.035031332341653,36.83364631013783,45.56553124533758,2.955631859658616,1.4496425427157997
Region_A,2021-02-19,Soybeans,27.202373689801995,186.51387922679223,26.64518430900109,1.4182897484597026,4.239180494701568
Region_A,2021-02-20,Wheat,24.901811005366593,6.708020364218744,44.86036289417637,1.8136002807401326,4.007020272135357
Region_B,2021-02-21,Rice,27.762449772085738,0.85464600292336,24.526960110616344,3.8687391886182456,3.442604634925964
Region_D,2021-02-22,Wheat,26.119570670323306,73.51820419798914,50.826910538870735,2.671705560476843,2.104551495244928
Region_B,2021-02-23,Wheat,31.82070214986922,82.29356540329731,35.28875348182122,1.472141481768825,2.7920890593259244
Region_B,2021-02-24,Wheat,25.626122513239537,6.403444343923533,39.06363811260829,4.85272035666634,3.237253252313496
Region_B,2021-02-25,Wheat,22.852972294373735,15.433903217401742,53.2579664754219,3.7180625891759957,1.9041060314258866
Region_B,2021-02-26,Rice,25.611487515161418,0.8854116353232501,27.1283643141575,4.807106746429083,2.760971341976767
Region_C,2021-02-27,Rice,27.71649014518194,17.35806079258283,26.028818148870087,2.4219727041215444,4.15233033817668
Region_D,2021-02-28,Soybeans,25.24430035162852,74.1715226064056,34.16400673653995,2.637951533112742,4.927305364289216
Region_A,2021-03-01,Corn,25.202958456019413,36.4864637786035,50.38378851019317,4.540798472832586,3.0805652473414495
Region_A,2021-03-02,Rice,21.490041560966223,21.39286715466708,24.806539245231576,2.862722031104231,4.256488354316098
Region_D,2021-03-03,Rice,21.68549541224526,23.24000315796827,11.67844401889431,3.682755103575502,1.5859399294125327
Region_A,2021-03-04,Corn,17.986973641001534,0.06772713471739074,35.488411415910015,1.6347779487298848,4.1594512411136115
Region_D,2021-03-05,Rice,33.7478837159347,17.819501195560353,45.5174079991092,2.5102691091618823,2.696051585272519
Region_A,2021-03-06,Wheat,18.780683823043574,51.98775432802587,52.00261749738829,1.0555243961465979,3.8073456167079702
Region_B,2021-03-07,Wheat,21.53547401102046,182.858272714259,35.36838637914601,1.4269101614463275,3.2522475817602907
Region_A,2021-03-08,Corn,21.40796367215401,93.88574993123456,35.885733928839976,0.5042453687043399,4.820414009783834
Region_D,2021-03-09,Soybeans,29.474621884722207,1.193889170775825,51.53900734255747,0.6766927324189711,2.6255643516600817
Region_D,2021-03-10,Soybeans,23.52525160853986,114.41468746111295,21.302583003045793,4.897777204296182,4.127606297561831
Region_D,2021-03-11,Corn,31.238710363368668,76.43863453550762,36.114792248169906,1.5905916281154304,3.2204925367034667
Region_D,2021-03-12,Corn,21.63254687878066,75.79194241744997,41.90423889925058,3.484898192768009,3.3416945219903362
Region_D,2021-03-13,Wheat,26.39497081111901,30.6240726428223,44.49218721285034,4.275948644598252,3.3161461068407903
Region_C,2021-03-14,Soybeans,20.823264733701215,25.375331299759786,34.901933068091175,2.977972066564539,2.654326895505887
Region_C,2021-03-15,Rice,35.72574563886694,18.04244849911565,40.344410117058416,1.1891502503778029,3.4859010340933283
Region_A,2021-03-16,Wheat,19.062007904852436,3.3976095317135435,15.116726465870105,3.7765239680127487,3.4373517778781784
Region_D,2021-03-17,Corn,26.549103551135136,12.953782521651375,33.41751587666152,3.2011313454481236,3.7412402484067293
Region_A,2021-03-18,Soybeans,28.168884404660492,14.158190425046666,44.53508712554468,3.790627652063188,3.5845051456928627
Region_D,2021-03-19,Rice,27.068995487257492,33.089894227968344,30.177059657453206,3.9638598028568923,4.297994549612236
Region_D,2021-03-20,Rice,24.073561705611457,68.80619413033578,40.58984221589597,4.889346654581353,4.423508616047369
Region_C,2021-03-21,Wheat,24.35089650133287,32.104629430782744,44.46872500802698,3.081034760120195,2.449376678172199
Region_C,2021-03-22,Soybeans,25.219057359895547,2.979244503124204,36.57450799142235,2.037385007107708,4.368772500590771
Region_B,2021-03-23,Soybeans,24.264989991857558,158.25467021983783,41.70463770996571,3.4180905060510667,2.3136635728901456
Region_C,2021-03-24,Corn,29.819395583974547,142.99395811760218,30.372674347153875,0.8079831915918176,4.087855888137735
Region_B,2021-03-25,Soybeans,36.05261500795676,76.89996178639589,37.93388720303953,4.538287932447139,4.119738784702869
Region_B,2021-03-26,Soybeans,22.212541074960832,237.38222416799718,46.10216169589223,1.0372145510218855,1.588683108337496
Region_B,2021-03-27,Wheat,18.150985102104613,39.31603883231449,41.569729609684344,1.975292770486182,3.5929792465294095
Region_B,2021-03-28,Soybeans,24.558589758243727,164.529803989145,34.13468730436065,4.170854212817543,3.031503886639684
Region_B,2021-03-29,Rice,37.898546688271594,3.9307926724584914,42.24216404290793,3.1879057024882034,2.7412347420646253
Region_A,2021-03-30,Wheat,20.981627160151348,22.760144982313843,47.14609790636618,2.2713598412484894,4.850852330699006
Region_C,2021-03-31,Wheat,33.195584027220335,12.769216469929553,19.50058721422522,2.6304604671875964,2.846320859362581
Region_B,2021-04-01,Corn,,10.89742122761541,51.59074064955898,4.345463269409811,2.69362307088195
Region_D,2021-04-02,Soybeans,,7.5878493685542505,36.63745261318928,2.0300197372695146,3.5756949400050932
Region_C,2021-04-03,Corn,27.844915395926378,48.697798619599055,44.2548993324023,4.4134235816547704,4.185589746298416
Region_C,2021-04-04,Rice,33.14198311564269,76.00771455615799,51.97246923645228,0.8966049393951117,3.358351413989873
Region_B,2021-04-05,Wheat,23.104361295062564,43.172866134791335,,3.995592967438838,4.666370545669253
Region_A,2021-04-06,Wheat,23.982098199488192,7.947600783391258,32.90558997572453,4.313964348746314,4.03097566196409
Region_B,2021-04-07,Wheat,22.09159543025678,83.33316729073272,37.11451304124295,1.3181794377680243,1.3217886802685697
Region_A,2021-04-08,Rice,19.926216346535668,50.52384941086985,32.16246478875571,2.436559395674902,2.970533036492992
Region_D,2021-04-09,Rice,21.753612274669965,24.564689738889044,57.34936575836808,1.2447489859864502,2.938157900648301
Region_C,2021-04-10,Corn,18.880298666188718,56.0628828533534,31.432279061732075,3.67971858047398,3.9793609534294223
Region_D,2021-04-11,Corn,25.17041734129613,15.048834729935855,34.44453220513133,2.9090649562774553,0.8751829436258882
Region_A,2021-04-12,Corn,21.15013384470679,21.170676724698144,42.04389031602977,3.3589550601874447,6.049009708717723
Region_A,2021-04-13,Soybeans,26.16892955895374,124.73927009813524,27.978504739239114,1.3841913513029502,4.0310260948942105
Region_D,2021-04-14,Wheat,17.220521768981865,17.1600566445232,36.04319288243736,1.4528563792358877,3.648876803917691
Region_A,2021-04-15,Wheat,26.654401161072286,31.74280685649471,43.17453261250175,0.6867379647945786,4.6815677164191465
Region_D,2021-04-16,Corn,29.167644808044624,110.42794021308752,36.67139595617489,1.9493039083807837,5.843654052812624
Region_C,2021-04-17,Wheat,15.031321787142723,61.50238259218661,39.06613141100052,3.0188509760015374,4.370746644588404
Region_D,2021-04-18,Corn,26.87028284923786,3.2111006237036372,34.70667887551629,4.3607071129879795,4.44881309647162
Region_C,2021-04-19,Soybeans,,7.967553170232788,24.85529690819233,3.5011735135640634,3.6306900244643825
Region_D,2021-04-20,Soybeans,18.951794906543974,0.39362488619868075,43.215932113392384,2.4592834552988814,3.358474246633052
Region_A,2021-04-21,Rice,33.362861934188516,49.837335340074574,57.54933071647241,4.78904051477362,3.024204555995099
Region_D,2021-04-22,Soybeans,27.095095046830227,29.680789350511688,40.18401630783438,3.7366034025912436,2.673888008285458
Region_A,2021-04-23,Corn,21.474940721207957,7.209390029505175,42.25264117247549,4.685743412881475,2.812985900300503
Region_D,2021-04-24,Soybeans,24.72115461171147,158.42591716576112,46.92722755116859,2.8741458797247454,2.149444035657017
Region_D,2021-04-25,Rice,27.79163456260861,37.714942731423136,27.306695034533007,1.6650692365691282,3.4241285493149767
Region_B,2021-04-26,Wheat,25.380026957062057,13.846556515460238,57.025146581296056,0.7377200886412489,1.8153324227736132
Region_A,2021-04-27,Corn,27.693779962231847,34.71775260262578,42.02328796422802,3.7673818316773273,3.6909165241437107
